name,cluster_id
Camenbert,3478
"Calf's brains, fried",5472
Fresh Spinach with Egg,7678
Cherry,5652
Martell ***,980
Parker House Rolls,6419
Vin rouge,1084
Pommes a l'anglaise,1840
Clam Chowder Manhattan,9364
"Curacao, White",4486
RUM PUNCH,2594
Paille Potatoes,7869
Bouillon mit Ei,4268
mashed potatoes,9603
Individual Bottle Milk,7160
Fricassee of Chicken,1306
Persillade Potatoes,3894
Asparagus Omelet,8853
hot consomme in cup,7477
"Roast Turkey, Cranberry Sauce",6123
Langue ecarlate,6818
Beefsteak and kidney pie,3016
Hollandaise,5155
Lamb Kidneys,5535
Filet of Sole au Vin Blanc,3789
Home-made apple pie,9637
Pommes de Terre au Gratin,7707
Broiled Pompano,5000
Gateaux varies,4621
Potage Longchamps,2869
"Hearts of Lettuce, French Dressing",2721
Camembert Cheese with Crackers,3011
Broiled Shad Roe,235
"Fresh mushrooms, sous cloche",5151
Apple Charlotte,1325
"Chicken, Maryland",5405
Alma salad,4043
Rolled Oats with Cream,4759
Cream of barley,3418
Red Cherry Pie,2118
Turkish,6496
Yankee bean soup,4144
Fromages Assortis,8634
Imported Edam Cheese,2332
Coupe Jack,6340
Irish Whisky,8804
kaseplatte,1590
"Milk, per bowl",6434
Prague Ham,204
Holsteiner Schnitzel,188
"Veal Cutlet, plain or breaded",6103
Duchess potatoes,1082
Aperitifs,652
Chicken Liver Omelet,9110
Lobster a la Newberg,3796
Avocado Salad,5592
Hash Browned Potatoes ,985
French Apple Cake,6099
Wassermelone,505
Yorkshire Pudding,4359
Thé,252
"Asparagus, drawn butter",5073
White Fish,4907
Portwein,2258
Chicken Gumbo Creole,8556
filet de boeuf,6037
Cold corned beef and potato salad,5093
POTATOES MAITRE D'HOTEL,2362
Cordon Rouge,3723
Iced Coffee with Cream,7806
Ice Cold Watermelon,3682
Beefsteak a la Tartar,5614
Fruit Sherbet,5571
Kaffe,7319
Sliced Ham,7402
Bohnensalat,1777
Rhubarb Sauce,7813
Fried Cod,737
Boston Clam Chowder,7407
Dinner,717
Fresh Stewed Peaches,9516
Rum Sherbet,5710
Orange Pudding,4631
California Port,3008
Crab Meat a la Newburg,759
Iced Tea or Coffee,7948
Imported Roquefort,8505
"Macaroni, Milanaise",3122
oyster,1454
Cocoanut cake,9347
Rice Muffins,1520
"Cold Sliced Chicken, Potato Salad",2121
Bass,2432
Delmonico Ice Cream,952
French Mustard,1701
Omelet with Chicken Livers,5719
Candy,1901
New Potatoes,8421
Fresh Corn on Cob,7913
Hamburg Steak with Onions,9492
Emince of chicken a la King,6354
Whiskey Rickey,2854
Beetroot,8198
1000 Island Dressing,6118
Petit fours,8952
Strained Honey (Individual),3630
Potatoes Persillees,742
assorted vegetables,4940
Pommes Dauphine,107
Steamed New Potatoes,5210
Dry Sherry,3436
Oysters stewed in cream,7765
Canadian Whiskey,5553
Chocolate Blanc Mange,3644
"Hot Mince Pie, brandy sauce",1498
Table Raisins,4871
English Stilton,6926
Roast beef and potato salad,2636
Assorted Cold Meats with Chicken,8448
Grenadine Punch,4895
Louis Roederer Grand Vin Sec,3921
Mint Sherbet,889
Hominy Grits,5625
Homard froid,4712
Beef Consomme,8321
Consomme Carmen,9162
Imported Pilsner,4210
Oka Cheese,6102
Old Crow Bourbon Whiskey,897
Chicken Broth with Noodles,4953
Blackberry Wine,3714
French Toast with Syrup,953
Vanilla Custard,9282
Salade verte,4453
Ruinart,1366
Philadelphia Pepper-Pot Soup,8019
Potatoes Hashed Browned,4006
Cream Cheese with Bar-le-Duc,13
French Bread,6201
Broiled kippered herring,5288
Apple (1),4840
Peach compote,4736
Fresh Crab Salad,2722
Peaches Compote,2946
Minced Chicken a la King,6466
Cold boiled lobster,8066
Home Made Pie,8431
Broad Beans,6651
Mashed Yellow Turnips,8830
Wiener Rostbraten,7719
New Garden Peas,8139
Sauce Bearnaise,987
Two poached eggs on toast,9577
Milk per glass,6288
Rusks,2107
"Scrambled Eggs, plain",6930
Cocoa (Pot),7386
Dry Cereals with Cream,6587
Asparagus (Hot or Cold) ,4246
Pastries,925
Poulet froid,4102
Waffeln,2240
Sweet ginger,3767
HORSE'S NECK,971
Escarole Salade,803
Fruits of the Season,8233
Mount Vernon Whiskey,9310
"Roast beef sandwich, hot",2237
Sliced Ham Sandwich,6636
Bismark herrings,7331
Salade de tomates,2728
Cherry Ice Cream,5246
Pancakes,2150
Omelette Chasseur,1993
"Brook Trout, Meuniere",6980
Cold Cuts,8257
Guava,2918
Rice cake,7378
Broiled Oysters,8758
Creamed Fresh Spinach,2153
Graves superieur,2254
Chauvenet Red Cap,6128
Peach Sundae,3420
Black Olives,6002
Walnut Cake,2112
Mt. Vernon Rye,8998
Koffie,7471
"Pommery & Greno, Brut",8518
BOILED OR MASHED POTATOES,4126
Gateau Assortis,3248
Almond Macaroons,5681
ham sandwich,4281
Almond Ice Cream,1353
Pommes Pont-Neuf,6512
Honey cake,5414
Brown Potatoes,6139
Tomato and Cucumber Salad,541
Fresh Fish,3765
Cereal Coffee (Pot),5134
Strained Honey,8545
New Cabbage,4010
Rice Imperatrice,3866
Pointes d'Asperges,2550
English muffin,6297
Spinach in Cream,5360
Pont-l'Eveque,816
Endivien Salat,1215
Leicester Brawn,5982
Compote de fruits,2674
HAM WITH FRIED EGGS,3186
Fried Halibut Steak,7632
Pommes Parisiennes,2099
Red Snapper,4751
T-Bone Steak,2312
"Lobster, Mayonnaise",8204
splits,909
Lamb Fries,4494
Fresh Fruit Compote,4350
Moet et Chandon,8759
White Rock Water,3889
French pancakes with jelly,170
Various Kinds of Fresh Sausages,3240
Browned Corned Beef hash,9155
Omelette with fine herbs,410
Hamburger steak with fried egg,5469
Erdbeeren,6114
"Pommery, Brut",3562
Imported Salami,5051
"Chartreuse, Yellow or Green",2155
Homard a l'Americaine,1676
"G.H. Mumm, Extra Dry",9399
"Cheese, Camembert",6912
Coffee per cup,2185
Excelsior,1083
Leg of Lamb Mint Sauce,4946
Spaghetti a la Caruso,1445
wine,586
Fried Smelts,2125
FOIE GRAS,2769
Apricot Sherbet,5571
Cold Chicken sandwich,7708
Chateau Latour,6835
Loin of Pork,5127
Caramel Cup Custard,6030
Anchois sur toast,7165
Luncheon,8256
Domestic Sardines,907
Gedampfter Reis,2167
"Lettuce salad, French Dressing",425
Kale,2580
Raised Pie,6148
Rob Roy Cocktail,9455
Te,2813
Cold Westphalian Ham,9515
Tomato Sandwich,6320
Sauterne Wine,8373
Fancy Roast Oysters,9630
Southern Style Sweet Potatoes,7251
Sazerac,2235
Roast Lamb Mint Sauce,9095
Calves Liver & Bacon,8668
Vegetable Marrow,3246
Louise salad,6476
"Fried Frog Legs, Tartar sauce",8084
California Burgundy,6994
Consomme with Vegetables,6408
Bushmill's Irish Whiskey,8015
Tongue ecarlate,8839
Evian,1771
Chocolate Cream,7531
Salad Chiffonade,8140
Pastina in brodo,1057
NEW BUTTERED BEETS,9572
Liqueur,6355
Weintrauben,1364
Parfait Amour,8951
Chicken salad sandwich,3417
Chocolate (Pot),5336
Potatoe Salad,9010
Frog's legs,1469
SPICED BEETS,4703
SLICED BERMUDA ONIONS,3052
Bread or rolls,175
Sultana Roll,4919
Cranberry Jelly,7355
Wheaties,2899
"Ham and eggs, country style",9644
Cream of Green Peas Soup,3376
Banana Layer Cake,4983
Double sirloin steak,6080
Plain,5049
Olive,9590
Spanische Oliven,2942
Pont-Neuf Potatoes,7037
Poached Eggs (2) on toast,8863
"Consomme, Brunoise",7543
imported Camembert cheese,2692
Pepper Salad,7901
Scotch Whisky,5203
Cream of Tomatoes Soup,5554
Banana Short Cake,4983
Imported French Sardines,27
Canape Anchovies,6403
Orange Sherbet,4584
New Bermuda potatoes,5368
Broiled Chicken Halibut,7399
Sirloin of Beef,653
Tangerines (2),3996
Petite Fours,8800
Broiled Mushrooms on Toast,5611
Roast-Beef,8254
"Veal cutlet, Milanaise",8113
Fresh Crab Meat Salad,5638
UNEEDA BISCUITS,2588
Fruit Cup Supreme,1451
Special,5038
"Pabst, Blue Ribbon",7257
Tapioca Cream Pudding,8549
Special Combination Salad,7242
Pommes puree,6878
Celeri braise a la moelle,5701
King William Scotch,6410
London Mixed Grill,508
Pommes de Terre Parisienne,9353
"G. H. Mumm's, Extra Dry",1191
Cantaloupe a la Mode,7519
Pears Compote,7623
Chewing gum,1514
Chicken hash with poached egg,3756
Ry Krisp,1055
Consomme (Cup),5537
Soup in Tureen,3879
Panachee,995
EIS,1136
Tea per pot,5079
Omelette mit Champignons,9190
LIQUORS,5236
Mashed sweet potatoes,8165
Fruit Pies,2932
Spanish salad,722
Omelet Plain,9381
Pot Coffee,7690
Broiled Lake Trout,7334
Maple Nut Sundae,5279
Oyster Stew in Milk,6379
Soft Clam Stew,6951
Mixed Fruit Compote,3846
Vienna schnitzel,6290
Steamed Little Neck Clams ,7388
Claret Wine,6280
Corn Flakes with Milk,3204
Broiled Rump Steak,7095
Syphons,539
Corned Beef and Potato Salad,1006
Martini cocktail,9538
Chicken Rice Soup,6960
Consomme Croute Au Pot,6867
Rib Steak,5443
Cold York Ham,967
CREAM OF CAULIFLOWER,1402
Westfalian ham,1406
Filets d'Anchois,2175
Maple Walnut Ice Cream,2092
Okra Soup,8142
Frog Legs,7720
Cucumber Rings,4536
Caprice Salad,1385
"Sultana Roll, claret sauce",1370
"Cocoa, per pot",4445
Cocoa with cream,1182
Imported Camembert,357
Griddle Cakes and Maple Syrup,612
Gold Seal Special Dry,5670
Macon Blanc,2165
Hennessy ***,2532
Whiskey Flip,4557
"English Breakfast Tea, pot",3509
Macaroni Milanaise,7713
Fig Pudding,6098
Fruit Orangeade,6057
Orange Pekoe tea,2251
Pommes de terre Chateau,4467
Fried Soft Clams ,7714
Ice Coffee,8041
Filet D'Anchois,2175
"Cold Virginia Ham, Potato Salad",9498
Half Alligator Pear Salad,8312
Fromage Roquefort,5322
Black & White Scotch Whiskey,2782
"New Asparagus, Hollandaise sauce",7730
Poulet roti,649
indian pudding,5894
Hashed Browned,298
"Roast beef sandwich, cold",8263
Tournedos,2205
Puffed Rice with Milk,7176
Grape Nuts with Milk,6798
"Soup, Puree of Split Peas",144
Chicken Liver Brochette,6984
Buttered Peas,3970
Cream Soda,7177
Fish Salad,6082
Hot Breads,2752
Trappist Cheese,3309
Ice cream cake,25
Cinnamon Buns,620
Scrambled Eggs with Peas,5478
Glace a la Vanille,7502
potatoes salad,9359
Terrine de canard,5247
Farina,1299
Fried Eggs with Bacon,8193
Roast Sirloin of Beef au Jus,8752
Stuffed Tomato Surprise,8470
Stewed Cherries,5421
Fried Spring Chicken a la Maryland,7073
Cresta Blanca Sauterne,3490
Cheese Souffle,4383
Sellerie,4872
"Potatoes, Marquise",4394
Consomme Xavier,5239
Rolls and Butter per person,3117
St. Ivel Cheese,817
Mixed Fruit,9541
French Toast with Maple Syrup,3205
Braised Celery with Marrow,1069
Smoked Beef Tongue Sandwich,6692
Turkey salad,3278
"Grapefruit, half",8843
Romaine salade,9057
"Roast Duckling, Apple Sauce",1599
Chocolate Pudding with Cream,7123
Baked Indian Pudding,5524
Fillet of Herring,6330
Eastern Beer,1553
Champignons,8239
CHEESE STICKS,9505
Saumon fumé,651
Oolong,7447
Lettuce or Romaine,3611
Scrambled eggs with asparagus tips,3943
Virginia Ham Omelette,5728
Souffle Palmyre,4663
Fruits Frais,4633
Tripe a la Mode de Caen,1172
White Label,6259
Kartoffelpuree,2242
Jameson's Irish,8612
English Breakfast,7161
Egg to Order,7371
Pommes Allumettes,5562
Vanille,8299
Coeur de Palmier,2643
Maraschino Jelly,6023
Dry Gin,2184
Whole Broiled Spring Chicken,8026
Salade a l'Italienne,7088
Cream of Tomato,792
Baked Sweet Potato,4095
Cold Roast Veal,6339
Sorbet a l'Orange,4636
Pimentos,2737
Creamed Chicken on Toast,630
"Baked Apple, with Cream",9342
"Omelette, jelly",8060
"Two Eggs, any style",2417
Omelette Savoyarde,2665
Chopped Combination,4176
Brandy Egg Nogg,8115
Spaetzle,5989
"Cold Lobster, Mayonnaise",9082
Yorkshire buck rarebit,7820
Little Neck Cocktail,409
Veal Chop (1),4750
"Orange Pekoe Tea, Pot",2251
Salade De Fruits,5851
Shrimps a la Newburg,915
Pork Sausages,2888
Meursault,1987
Brandy sherbet,3482
Broiled sweetbread,8532
The Salad Bowl (Per Person),4503
Pickle,435
Pineapple Jelly,6159
Haig & Haig Pinch Bottle,8478
Baked Idaho Potato,9278
Little Neck Clams Cocktail,8134
Green Pea Soup,7277
Broiled potatoes,8384
Salade de laitues,8575
Milk Toast with Cream,6336
Bavarian Cabbage,5052
Sturgeon Sandwich,3803
Omelet with onions,8436
Limburger Cheese,8408
Broiled Swordfish,6650
Apple Cider,6919
"Chicken saute, Marengo",523
Sour Pickles,6740
Bismarck herrings,1111
"Broiled pompano, maitre d'hotel",5343
Raspberries with Cream,1049
Tongue a l'ecarlate,617
Fresh Strawberry,4375
Tenderloin Steak Bearnaise,6126
Chopped Herring,5685
Home-made Apple Pie,9637
Herrings in Tomato sauce,4499
Concombre,903
Fried Sea Bass,5914
Jambon de Prague,506
Strawberry Shortcake,6721
Pommes Soufflees,8338
Fillet Steak,8224
Omelet au Rhum,528
Tea with Cream,3173
Fresh Huckleberry Pie,2495
Fried Oyster Sandwich,8155
Bisque Glace,2249
Aprikosen Kompott,1847
Western Egg Sandwich,1921
Clam broth (cup),7802
Rice Pudding with Raisins,7724
Omelette Creole,9061
String Beans au Beurre,8595
Meuniere,5711
Creme de Violette,3909
Bisque Tortoni,6337
Raisin Pie,7298
Graham bread with butter,8883
Langue Fumee,3530
Blue Point,8261
Butter und Brot,6522
Oxford Brawn,2374
DESSERT,5876
Puree of Split pea,8613
Potatoes Au Gratin ,8652
Sellerie salat,11
Beetroots salad,9495
Kohlrabi,1714
Assorted Hot Rolls,8694
Imported Sardine Sandwich,8002
"Smoked Beef Tongue, Potato Salad",6253
Nut Cake,6020
"Consomme, royale",8102
Sherry Egg Nog,5993
"BROILED SEA BASS, MAITRE D'HOTEL",4128
Straight Bone Sirloin Steak,6006
Chicken livers with mushrooms,7158
Meats,3472
MOCHA CAKE,2798
Eggs a la russe,8908
Cup of cocoa,57
Pineapple sherbet,1745
Macaire Potatoes,1711
Red Wine,8076
Pie ala Mode,4107
Glace Cafe,4786
Omelette with Asparagus,9035
Chocolate Ice,7550
Cream of Peas,8177
Parfait Praline,9432
"Omelette, chicken livers",8778
au Gratin,447
After Dinner Mints,9083
Benedictine liqueur,7110
Vanille ice cream,9012
Black and White Scotch,849
Macedoine de Legumes,2557
Postum (Pot),3677
Orange ,399
Bouillon potatoes,9079
Fresh Baked Apple with Cream,1625
"Consomme, en Tasse",8372
Pear Cardinal,4158
"Baked Apple, Cream",3346
Sweet potato,8673
Cherry tart,10
Toasted English Muffins,9036
Manhattan cocktail,838
Cider Cup,6906
Victoria Salad,4329
Plum Jam,4823
Ice Creams,7470
Consomme Princess,9107
Tartare Sauce,8739
Rice and Raisin pudding,4106
Chip Potatoes,7783
Cream of Fresh Tomatoes,7939
Cream of Cauliflower Soup,6895
Orange Sliced,9090
Italian Ham,4280
Full Cream Milk (Bottle),4612
Rice flakes,2658
Provolone,1500
Prime Rib of Beef Au Jus,2778
sorbet au citron,6947
Spinach a la creme,2102
Fresh Artichoke,2002
Ragout fin,2209
Great Western Sparkling Burgundy,5727
Strawberry Melba,8358
Green Tea,7056
Milk (glass),6612
Pommes sautees,1739
Scrambled eggs with smoked salmon,6391
Smithfield ham,1001
Pont Neuf Potatoes,1060
Coupe Thais,2746
Chilled Celery,6641
Green Peas a la Francaise,3427
Austern,1287
Lemon Pudding,7825
Whiskey Fizz,2327
Lyonnaise potato,8979
Dry Sack,4154
Omelette mit feinen Krautern,6078
Demi Tasse Coffee,5931
Fresh Strawberry Sundae,8191
Cup of Soup,5949
Peach Tartlets,9076
Saratoga Potato Chips,9725
Sweet Cider,9397
Baked Tomato,2198
"PLAYING CARDS, per pack",1914
Chartreuse (Yellow),3979
Sardine Salad,6808
Blue Points Oysters,121
ASPARAGUS TIPS ON TOAST,194
Potato Saute,7540
Manhattan Clam Chowder,323
Grilled Bacon,6716
Sour Gherkins,669
French Chocolate Ice Cream,1217
Peach Pies,8297
Chicken croquette,1877
"Leg of Lamb, Mint Sauce",4946
Hot Chocolate with whipped cream,8501
Steak Tartar,6679
Souffle Rothschild,8812
Brandy Fizz,3772
Florida,3051
"Lettuce and Tomato, Mayonnaise",7487
Cold Beef Broth,7338
Pineapple Tartlet,4923
"ROAST BEEF, POTATO SALAD",7857
Glass,4586
Baked Virginia Ham,6720
Omelette a la reine,4322
"Poached eggs, Florentine",1250
Roast Young Turkey,1290
Nougat Parfait,9307
Deerfoot Farm Sausage,1464
Chicken Curry,8415
melons,3505
Fresh Asparagus,2875
Cold Pressed Beef,7271
Black Bean Soup,483
Gordon,4591
John Jameson,363
"Codfish Cakes, Tomato Sauce",7185
Sauce Tartare,680
Mustard Pickles,3481
Green Pea Omelette,7969
Salade a la Francaise,738
Coupe Helene,1516
Chicken Bouillon,6920
Lobster au gratin,1211
Philadelphia Pepper-Pot,836
Red Raspberries,7790
Lentil soup,5564
New Corn on Cob,4986
Strawberry Jelly,6834
Salad Waldorf,1015
American Cream cheese,7351
Gemischter Aufschnitt,3684
with poached egg,9350
1/2 Grapefruit,2672
Fresh Blueberry Pie,6668
Whole Squab Chicken,7343
Grape Juice (Individual),2811
Gateau,1115
Kraftbruhe mit Mark,1486
Endiviensalat,6831
Cold Corned beef,6619
Dessert.,7008
Cherries Compote,8414
Omelette with fines herbes,7062
Sweet Buns,6289
Strawberry Sauce,6597
"Roast Beef, Horseradish",1298
Creme de Menthe (Green),7572
"Baked Apple Dumpling, Hard Sauce",4058
White Creme de Menthe,7085
Hamburger Sandwich,6093
Green Split Pea Soup,4238
Onion Soup Gratine,4775
California Brandy,5089
Salade Italienne,1924
"Cold Roast Lamb, Potato Salad",8125
English Fruit Cake,6711
Haricots Verts frais,6356
Okanagan Apple,2310
Large Sirloin Steak,7925
Noilly Prat,1902
"Turkey, Oyster Sauce",3908
"Roast Beef, Potato Salad",2636
Canape,7987
Popovers,3044
Imported Gorgonzola Cheese,8288
Salami Sausage,2089
Butter Sauce,3627
Assorted,6718
French Crullers,1323
Curacao cordial,2556
Sea Bass Saute Meuniere,8525
Zwetschgenwasser,3022
Stuffed Tomato with Chicken Salad,497
Liverwurst,1293
Corned Brisket of Beef,954
Moules mariniere,4011
Raie au beurre noir,3408
Mumm Extra Dry,9296
"Heart of Lettuce, Russian Dressing",6954
Chester,8721
Muffins,1520
Schweizer,821
Oyster Fry in Butter,1906
Assorted Preserves,6275
"Louis Roederer, Brut",6869
Salade Chicoree,9066
Birnen-Kompott,3254
"Assorted Cold Meats, Potato Salad",1854
Cold Beef Tongue with Potato Salad,8679
"CONSOMME, HOT",4988
Chocolate or Cocoa (Pot),7386
"Cauliflower, Cream Sauce",684
"New asparagus, butter sauce",88
"Iced Tea, glass",2558
"Chicken Livers Saute, Mushrooms",4384
Omelette paysanne,6292
Mayonnaise de Homard,9273
Cordials,2858
Broiled Calf's Liver,4219
Sausage cakes,5277
Neufchâtel,7768
"Orange, whole",1909
Sandeman's Port,2315
Maraschino Sorbet,4212
Japonaise Salad,2268
Creme Caramel,9622
Grilled Lamb chops,6865
"Grape Juice, Red (4 oz. Bottle)",6012
Chicken gumbo soup,117
Half Cold Lobster,301
Eis-Creme,4035
cheese sandwich,7149
New England Dinner,244
Chicken on Toast,3702
New cauliflower,7321
Berries with Cream,5326
"Kummel, Gilka",6555
Iced Chocolate,7562
Salade de Legumes,7767
"Two Eggs, Poached",7356
Oat Meal with Cream,3806
Eggs poached on toast (2),9599
Shrimp a la Newburg,8835
Cold Smoked Ham,8323
Maraschino Cordial,5085
Orange Salad,4987
spare ribs,2462
Loin of Veal,1653
"Fried chicken, Maryland",6658
Panned Oysters,7322
Homemade Apple Pie,9637
fruit punch,4347
Lorette Potatoes,8965
Angel Food Cake,3105
"Milk, per bottle",8543
Parfait d'Amour,2377
Aperitif,652
Cherry Liqueur,6322
English ham,4206
Minestra Soup,3041
buttermilk,748
Fresh Milk,7497
Omelet with Asparagus Tips,5208
Vanille-Eis,2259
Consomme a la Royal,484
EXTRACTED HONEY,2680
Jellied Gumbo,3062
"Calf's Head, Vinaigrette",4224
Indian chutney,3466
Haricot Verts,5547
Bologna Sandwich,4451
Lorette Salad,8663
Pieds de mouton poulette,300
Assorted Sausages,4504
Apfelstrudel,4808
Glace Pistache,2895
"Spaghetti, Napolitaine",8662
Vichy Water (Celestins),4087
Potato au gratin,9147
Frankfurters with Sauerkraut,2496
HUNGARIAN GOULASH,5510
Cake a la mode,8834
Tartar Sandwich,5823
Boiled Lobster,6364
Puchero,1494
Cream ,1020
Chocolate Cream Puff,6067
WHITE WINE,6695
Tarte aux Pommes,5325
Marinierter Herring,8528
Whiskies,697
Potatoes Noisette,5113
bacon sandwich,6400
Turtle,6491
california claret,1867
Crevettes Roses,4463
Italienne salad,8469
HOMEMADE PIES,6318
Compote of plums,449
Lime Marmalade,1320
Sweet Rolls,6576
Manhattan sandwich,6400
Ochsenschwanz-Suppe,8232
Consomme Alphabet,3609
Cream Cheese with Crackers,1572
Tomato Stuffed with Chicken Salad,7091
Pineapple Sherbet,1745
Strawberries with Cream,8740
Pol Roger,4086
Savarin Montmorency,3572
FRENCH APPLE PIE,3827
Buffet Froid,638
Canapes of Anchovies,9264
Omelette a la Creole,9061
Haricots panaches,2050
Broiled shad and roe,9003
Chicken omelet,8246
Coupe Mexicaine,2286
Old Bushmill's,8986
Minute Sirloin Steak,7701
Schweinebraten,2384
Maccaroni,6442
Green Pepper Salad,336
CURRY OF LAMB WITH RICE,2705
Formaggio,260
Pot of Cocoa,1915
Scrambled Eggs with Chipped Beef,610
Miller High Life,3967
Rye bread with butter,221
Creme de Tomates,9606
Consomme Monte Carlo,3175
New Carrots and Peas,4308
Cream Cake,7411
Colossal Ripe Olives,5819
Home-Made Pies,1661
Half Broiled Spring Chicken,256
Old English Cheese,2838
Allasch,2781
"Roast Prime Rib of Beef, au Jus",7940
Cape Cod cocktail,3083
Veal Kidneys,1058
Chartreuse (Green),7214
Broiled Shad Roe with Bacon,8995
Limburger,806
"Clams, steamed",342
Baby Lima Beans,350
Susse Kartoffeln,3238
Buchweizen Griddle Cakes,4538
Potato Cakes,8202
Boiled Potato,9363
Bacon and Egg,6526
Shrimp patties,7086
Greengages,1121
Framboise,1117
Fried Haddock,1101
Spanish Queen Olives,1675
La Salade de Saison,8153
Snowflake Potatoes,8963
Stuffed breast of veal,3108
"Lobster (half), Mayonnaise",6191
"Head Lettuce, French Dressing",6675
Half chicken en casserole,7187
French Pan Cakes,7093
Scones,5642
Nicholson Gin,2828
Split Pea Soup,3535
Apricot Compote,9533
SALADE DE VOLAILLE,3568
Omelette mit Tomaten,6226
Poached Eggs (2),7166
Pommes fondantes,7587
LAYER FIGS,3146
Whiskey Milk Punch,32
Ginger Ale (Dry),5494
Petite Marmite Henry IV,7421
Stuffed deviled crabs,2105
Highballs,7657
BEEF BROTH WITH BARLEY,4414
