id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,cluster_id
241419,Consomme Carolina,,2,3,1917,1958,0.2,9.0,5276
32334,Snow Flake Potatoes,,3,3,1901,1951,0.0,0.0,1190
240855,Pot of Baked Beans,,3,3,1921,1958,0.25,0.25,7474
241220,Boiled Live Lobster,,3,3,1913,1958,0.6,3.75,6364
97200,Tansan,,3,3,1905,1968,0.0,0.25,1421
97559,Fruits divers,,3,3,1897,1969,0.0,0.0,5520
31857,Duraznos,,3,3,1901,1959,0.0,0.4,1612
238375,Glen Garry,,3,3,1914,1958,0.2,0.85,1113
31770,Formosa,,3,3,1906,1965,0.05,0.2,3231
31619,Kasseler Rippespeer,,3,3,1901,1959,2.75,2.75,1452
97848,Chateaubriand for 2,,3,3,1905,1965,1.0,18.0,55
237407,Special Club,,3,3,1913,1946,0.35,0.95,94
236366,Praline Parfait,,3,3,1921,1970,0.0,0.0,9432
31424,"Apollinaris Water, Bottle",,3,3,1899,1943,0.25,0.4,6422
235401,Cold Crab Meat Ravigote,,3,3,1914,1969,0.5,3.3,8042
232842,Consomme with Profiteroles,,3,3,1929,1973,0.0,0.0,4334
392288,Hot Roast Beef Sandwich with Gravy,,3,3,1917,1959,0.1,0.85,5904
31144,Noodles Napolitaine,,3,3,1900,1955,0.0,0.0,5169
233142,Paillettes au Parmesan,,3,3,1914,1967,,,3918
98454,Frittura Mista,,3,3,1894,1955,0.0,0.0,2652
232803,Clear Oxtail au Madere,,2,3,1914,1965,,,2565
98762,Hauptel,,3,3,1905,1964,0.0,0.0,1355
30907,Superior,,3,3,1894,1948,0.75,5.0,2914
98839,Short Bread,,3,3,1899,1941,0.0,0.0,4848
229735,Coupe Marrons,,3,3,1916,1981,0.5,4.5,970
229725,Broiled Veal Chop,,3,3,1913,1987,0.8,19.0,2255
99050,compote of pineapple,,3,3,1901,1963,0.2,0.2,7554
444944,Meringue Glacée,,3,3,1914,1966,0.0,2.25,3938
30512,Eggs (2) Boiled,,3,3,1901,1955,0.2,0.6,1889
30431,"Wheatena, with cream",,3,3,1900,1952,0.0,0.0,2927
30393,Chicken Casserole,,3,3,1900,1962,1.45,1.45,4216
99295,Ham or Bacon & Eggs,,2,3,1906,1969,0.2,2.05,1615
58439,Smoked ox tongue with spinach,,3,3,1900,1974,0.0,0.0,3333
227313,Salad Archiduc,,3,3,1921,1972,,,3094
226494,"Breast of Turkey, Cranberry Sauce",,3,3,1921,1965,1.25,1.25,6377
226235,Spaghetti Milanese,,3,3,1905,1965,0.25,0.3,8531
99645,Coupe Orientale,,3,3,1906,1968,0.0,0.0,1944
99707,Pineapple cake,,3,3,1906,1941,0.15,0.25,3502
225425,Malpeque Oysters,,3,3,1912,1965,1.5,1.5,6841
29627,Pommes pailles,,3,3,1894,1964,0.0,0.0,3307
225084,Steinhaeger Gin,,3,3,1914,1967,0.15,0.65,7580
99938,Grilled Ham with Eggs,,3,3,1901,1941,0.4,1.0,7305
74887,Champagne Cocktails,,3,3,1907,1961,0.0,0.0,7873
225043,"Creme de Menthe, Green Cordial",,3,3,1914,1967,0.15,0.6,5536
224717,Salad Mexicaine,,3,3,1929,1965,,,9462
29429,Assorted Fruit in Season,,3,3,1901,1977,0.0,0.5,2124
100017,Marmite Henry IV,,3,3,1906,1969,0.0,0.0,1918
29379,Saltine,,3,3,1900,2012,0.0,0.0,994
29345,Blueberry Shortcake,,3,3,1901,1953,0.0,0.0,2768
29326,Schlosskartoffeln,,3,3,1901,1969,0.0,0.0,7753
223382,Asparagus Tips Hollandaise,,3,3,1914,1965,,,6938
100363,"Consomme en Tasse, Hot or Cold",,3,3,1905,1950,0.2,0.3,5001
74739,Pot of cocoa with whipped cream,,3,3,1900,1955,0.25,0.45,6106
223133,Plain Omelette (3 eggs),,3,3,1895,1965,0.25,0.85,9436
223243,Imported Rhine Wine,,3,3,1914,1976,0.45,3.0,5235
100530,Crema de Esparragos,,3,3,1906,1958,0.0,0.0,5124
222316,Imported Cheese: Roquefort,,3,3,1914,1966,0.2,0.5,4466
221884,Whitebait and Oyster Crabs,,3,3,1900,1966,0.6,0.7,2549
100827,Mandarin,,3,3,1900,1943,0.0,0.0,2762
74604,Lynnhaven cocktail,,3,3,1900,1944,0.3,0.4,3616
100873,Consomme Medicis,,2,3,1893,1955,,,3215
28541,Cheese American,,3,3,1900,1960,0.4,0.4,7833
220800,Flan au Caramel,,3,3,1928,1976,0.0,0.0,5153
390220,Cream of Tomato Soup aux Croutons,,3,3,1918,1958,0.15,0.45,5312
101057,"Fried Scallops, Remoulade Sauce",,3,3,1906,1958,0.0,0.0,5654
101014,Salt,,3,3,1889,1958,0.0,0.0,2294
219468,Tunny in Oil,,3,3,1929,1969,0.0,0.0,1021
74541,Stuffed Tomatoes a La Reine,,3,3,1901,1953,0.0,0.0,3673
28244,Omelette cheese,,3,3,1900,1941,0.3,0.65,8442
28259,Half Cold Chicken,,3,3,1900,1987,0.5,50.0,6205
59417,Braised Mutton,,3,3,1900,1984,0.0,0.0,5311
218363,Fejes salata,,3,3,1912,1970,0.0,0.0,2846
28130,Apple or Lemon Meringue Pie,,2,3,1900,1946,0.1,0.2,6477
101335,Noodles with Cheese,,3,3,1906,1958,0.0,0.0,5664
101323,Coate's Plymouth Gin,,3,3,1900,1943,0.2,1.5,6207
59475,Boiled [Potatoes],,2,3,1900,1947,0.2,0.4,6982
217853,Vegyes befott,,3,3,1912,1970,0.0,0.0,1647
28090,Gigot de mouton,,3,3,1900,1962,0.5,0.5,1913
28063,"poulet Saute, Bordelaise",,3,3,1900,1958,1.5,1.5,8817
101441,Cream of white beans,,3,3,1907,1959,0.25,0.9,157
59587,Dried Apple Pie,,3,3,1900,1955,0.0,0.0,5688
216710,Cointreau triple sec,,3,3,1928,1974,0.0,0.0,1481
59593,Currant Scones,,3,3,1900,1957,0.0,0.0,4251
216466,Almond Slice,,3,3,1921,1973,0.2,0.2,8363
214471,Pear Conde,,3,3,1917,1974,0.0,0.45,2569
214466,Eggs Mayonnaise,,3,3,1928,1974,0.0,0.0,5820
27654,Veal Chop and Bacon,,3,3,1900,1968,0.0,0.0,6485
389835,Omelette with Fines Herbes,,3,3,1917,1959,0.5,2.25,410
101932,Epinard a la creme,,3,3,1906,1972,0.0,0.4,3023
213457,Tarte aux Raisins,,2,3,1913,1975,0.35,0.35,4520
449007,Beets salad,,3,3,1914,1955,0.05,0.35,2027
59836,Kirschtörtchen,,3,3,1901,1959,0.0,0.0,3308
27377,Pimento Stuffed Olives,,3,3,1900,1943,0.15,0.15,6483
210424,Port Salut Kase,,3,3,1929,1973,0.0,0.0,3284
27030,Natural Potatoes,,3,3,1900,1941,0.0,0.0,3552
102568,Jambon glace,,2,3,1901,1944,0.0,0.0,3727
26859,Hoffman,,3,3,1900,1959,0.5,0.9,4797
389233,Roast beef Sandwich,,3,3,1899,1959,0.15,0.25,9596
208923,les Haricots verts au beurre,,3,3,1928,1978,0.0,0.0,8382
209198,Chicken Broth Sevigne,,3,3,1921,1969,0.3,0.3,5606
208903,Pistazien-Rahmeis,,3,3,1900,1969,0.0,0.0,3142
450499,LOBSTER THERMIDOR,,3,3,1914,1957,3.25,3.25,7400
60297,Boiled potates,,3,3,1900,1947,0.3,0.3,3279
26603,"Filet Mignon, Sauce Bordelaise",,3,3,1900,1941,,,5063
60356,Fried Pigs' Feet,,3,3,1859,1958,0.25,0.25,6277
207325,Bouillonkartoffeln,,3,3,1901,1969,0.0,0.0,4593
206934,Country Gravy,,3,3,1900,1945,0.15,0.3,2654
103256,"STEAMED PLUM PUDDING, HARD SAUCE",,3,3,1906,1961,0.0,0.0,679
206499,Shirred Eggs Spanish Style,,3,3,1900,1941,0.0,0.0,82
206489,"BREAKFAST BACON, BROILED",,3,3,1901,1958,0.2,0.4,5693
206362,White Wine: Sauterne,,3,3,1900,1973,0.75,5.0,5161
103262,Persimmons,,3,3,1906,1946,0.0,0.0,2061
103229,GRAPE FRUIT AU KIRSCH,,3,3,1906,1946,0.0,0.0,2246
103257,"Pumpkin Pie, Whipped Cream",,3,3,1906,1946,0.25,0.25,6682
26037,Lamb Chops Florentine,,3,3,1900,1951,0.4,28.0,4152
26006,Sliced Onion  ,,3,3,1900,1960,0.15,0.45,8524
205534,Navy Bean Soup,,3,3,1929,1968,0.35,0.35,5816
451491,Riz sauvage,,3,3,1914,1968,0.5,0.5,2071
451579,FROMAGES,,3,3,1914,1974,,,1933
204635,Capri Scala,,2,3,1914,1966,0.0,1.25,2122
103475,Fish House Punch,,3,3,1899,1947,0.0,0.0,3671
103629,CALF'S LIVER WITH CRISP BACON,,3,3,1905,1958,2.5,2.5,7258
203668,Cauliflower in cream sauce,,3,3,1921,1970,0.0,0.0,3560
203309,Bagration Salad,,3,3,1910,1965,,,209
203536,Asparagus Cream Soup,,3,3,1910,1981,0.0,0.0,3483
203550,Carrots Parisienne,,3,3,1910,1969,0.0,0.0,4969
203920,Colbert Potatoes,,3,3,1910,1963,0.0,0.0,4352
203912,Omelette: Tomato,,3,3,1900,1969,0.25,0.25,5995
202970,Omelet Chasseur,,3,3,1910,1955,0.0,0.0,8320
60672,Galantine de Poularde,,3,3,1901,1944,0.0,0.0,3813
73753,Romaine and Tomato Salad,,3,3,1899,1957,0.0,0.0,5750
73751,Small Sausages,,3,3,1907,1955,0.0,0.0,6092
202654,Salad Beaucaire,,3,3,1910,1972,0.0,0.0,2919
201637,French Sardines in Oil,,3,3,1910,1967,0.0,0.0,8581
73664,Les Hors d'Oeuvre,,3,3,1899,1968,0.0,0.0,7508
200769,Salted Ox-Tongue,,3,3,1910,1963,0.0,0.0,5574
200319,Gebratene Kalbsleber mit Speck,,3,3,1910,1969,0.0,0.0,6366
200117,Kartoffel-Purée,,3,3,1910,1978,,,3758
200004,Filets de Harengs Lucas,,3,3,1910,1955,0.0,0.0,1888
25065,HUNGARIAN,,3,3,1901,1965,0.0,0.0,1751
73512,Pears flambees,,3,3,1905,1962,0.25,1.5,4852
199537,Red Cabbage with Apples,,3,3,1910,1989,0.0,0.0,5841
24891,Sliced Tomatoe,,3,3,1900,1978,0.15,0.15,5228
199383,Baked Jacket,,3,3,1910,1957,0.0,0.0,4760
199030,Scrambled Eggs Argenteuil,,3,3,1910,1961,2.0,2.0,4239
104456,Creamed Hominy,,3,3,1907,1969,0.0,0.0,1229
199298,Preserved Kumquats,,4,3,1910,1961,0.3,0.3,4677
198794,Veal Kidneys en Brochette,,3,3,1910,1953,0.0,0.0,3703
198391,Scotch: Black & White,,3,3,1906,1941,0.12,1.5,6932
73429,Puree of squash,,3,3,1905,1948,0.3,0.5,2642
198301,"Roast: Lamb, mint sauce",,3,3,1901,1948,0.4,1.25,8159
104710,Pommes Rissolee,,3,3,1907,1953,0.0,0.0,9255
198292,Cold: Prime rib of beef,,3,3,1906,1968,0.2,6.35,8017
359913,Squab Chicken Souvaroff,,2,3,1928,1947,,,5069
104858,Buttered Onions,,3,3,1901,1959,0.0,0.0,6245
197545,Potage clamart,,3,3,1901,1946,0.0,0.0,3605
197154,"Kartoffeln, Gekochte",,3,3,1910,1969,0.0,0.0,3637
24257,Roast beef and salad,,3,3,1901,1964,0.0,0.35,3659
197433,Light Beer on draught,,3,3,1900,1941,0.0,0.0,5040
196301,Orangen-Creme,,3,3,1910,1972,0.0,0.0,3129
24130,"French Pancakes, Currant Jelly",,3,3,1900,1958,1.2,1.2,6394
24002,"Waffles, with Maple Syrup",,3,3,1900,1953,0.0,0.0,1090
23675,Baked Caramel Custard,,3,3,1900,1983,0.85,0.85,7472
23586,Omelette au Fines Herbes,,3,3,1900,1968,0.0,0.3,9099
61663,Pfirsich Kompott,,3,3,1901,1969,0.0,0.0,733
194394,Eggs Moscovite,,3,3,1910,1947,1.5,1.5,4194
194244,Pellkartoffeln,,3,3,1910,1969,0.0,0.0,4192
61786,Poached eggs with toast,,3,3,1901,1955,0.2,0.5,8118
193974,Kumquat,,3,3,1919,1943,0.25,0.75,795
106290,Turkey livers en brochette,,3,3,1900,1955,0.4,0.6,5513
192839,Bottled Milk,,3,3,1921,1941,0.0,0.15,501
192700,Post Toasties with Milk,,3,3,1921,1943,0.0,0.0,8068
106331,Sweetbreads aux champignons,,3,3,1900,1953,0.75,0.75,3321
192759,Sweet Wafers,,3,3,1913,1941,0.15,0.15,4595
387156,Canape of Anchovies ,,3,3,1918,2928,0.4,0.4,955
192279,Creamed Chicken a la King,,3,3,1924,1958,1.0,2.25,6015
192256,Hangtown Fry,,3,3,1924,1987,0.75,10.25,1927
192055,Bartlet Pears in Syrup,,3,3,1921,1967,0.0,0.0,6048
72771,Compote de mirabelles,,3,3,1897,1959,0.0,0.0,3974
106674,Fernet,,3,3,1906,1943,0.15,0.3,284
72732,Hearts of Lettuce with Tomatoes,,3,3,1905,1977,1.95,1.95,6976
190489,Cocktails: Manhattan,,3,3,1900,1941,0.2,0.35,6348
106937,Scrambled eggs mushrooms,,3,3,1900,1958,0.5,0.5,47
106886,Consomme Grimaldi,,3,3,1905,1951,0.0,0.0,2191
190227,Vienna Bread and Butter,,3,3,1900,1941,0.1,0.1,3726
107031,Pommes Dauphin,,3,3,1892,1953,0.0,0.0,75
107051,"Potage, Mongole",,3,3,1901,1954,0.3,0.4,2630
107041,Makkaroni,,3,3,1895,1969,0.0,0.0,3378
190039,Western Egg,,3,3,1913,1962,0.0,1.0,6842
22134,Potage Portugaise,,3,3,1900,1969,0.4,0.5,6482
107148,Muscat,,3,3,1862,1953,0.0,0.75,1054
189707,"Lettuce, Roquefort Dressing",,3,3,1928,1957,0.5,0.5,2350
72563,Broiled Ham Steak,,3,3,1906,1963,0.6,6.5,1066
362762,"Sherbet, Orange",,3,3,1926,1963,0.0,0.0,178
72548,Calf's Liver Saute with Onions,,3,3,1906,1958,0.0,0.0,1997
107368,"Cabinet pudding, apricot sauce",,3,3,1892,1955,0.15,0.35,6965
188862,Sliced Fresh Figs,,3,3,1915,1948,0.0,0.0,5734
62498,Beignet au Fromage,,3,3,1900,1955,0.0,0.0,3863
107420,Cotelettes d'Agneau maison d'or,,3,3,1889,1957,2.75,3.0,2822
21770,Pretzels,,3,3,1907,1955,0.0,0.0,3154
188306,Consomme Double Royale,,3,3,1929,1963,0.6,0.6,7193
107538,Oeufs Benedict,,3,3,1907,1963,0.0,1.25,4764
72156,Lettuce and Orange Salad,,3,3,1907,1943,0.35,0.4,6351
460123,FROMAGE,,3,3,1896,1972,,,8520
187437,"Poached Egg, Benedict",,3,3,1917,1961,0.45,3.0,3869
107877,"Fried chicken, half",,3,3,1900,1948,0.5,0.85,5148
187020,Roast Beef [sandwich],,3,3,1918,1963,0.45,2.75,6163
20870,"Sandwiches, cheese",,3,3,1900,1945,0.0,0.0,6051
186825,"Cocoa or Chocolate, per pot",,3,3,1917,1943,0.2,0.25,6455
62923,Hummer-Mayonnaise,,3,3,1901,1958,0.0,0.0,3391
186348,Walnut layer cake,,3,3,1929,1981,1.35,1.35,9641
186291,Old Fashioned Chicken Soup,,3,3,1917,1960,0.3,0.3,6444
20568,Diced Pineapple,,3,3,1901,1958,0.2,0.2,273
108186,Martini Rossi Vermouth,,3,3,1900,1964,0.85,1.0,3603
108175,Old Hermitage Whiskey,,3,3,1900,1951,0.15,1.5,4311
185991,Alaska Cod,,3,3,1921,1945,0.0,0.0,3032
185744,"POTATOES, COTTAGE FRIED",,3,3,1921,1941,0.0,0.35,4654
185726,"Grape Juice, Red",,3,3,1920,1946,0.2,0.2,206
385432,Rum Cake,,3,3,1917,1959,0.45,0.5,8267
185542,Virginia Baked Ham,,3,3,1927,1963,1.75,2.75,6720
63209,Chicken okra soup a la creole,,3,3,1901,1946,0.0,0.0,7033
108522,Hazel Nut ice cream,,3,3,1907,1948,0.0,0.0,5201
19731,Fancy Slices (Torten) ,,3,3,1900,1958,0.1,0.1,3517
185000,Crab Meat Ravigote,,3,3,1913,1948,,,8042
184988,Mashed Hubbard Squash,,3,3,1917,1961,0.2,0.2,7699
19719,"Hot Oatmeal, with milk",,3,3,1900,1958,0.15,0.15,6817
184854,Ushers Green Stripe,,3,3,1917,1959,0.3,1.25,876
108876,EGGS: POACHED,,3,3,1900,1970,0.3,0.3,4429
184631,potatoes O'Brien au gratin,,3,3,1924,1957,0.4,0.55,6731
184291,Peas in Cream,,3,3,1916,1947,0.15,0.25,7290
184273,Corn Saute Mexicaine,,3,3,1926,1959,0.0,0.0,2385
109202,Herring in wine sauce,,3,3,1900,1981,0.5,2.6,959
384873,Cold Sliced Turkey,,3,3,1918,1958,0.8,2.25,2032
63624,"Chicken Cutlets, Cream Sauce",,3,3,1900,1943,0.35,1.0,2699
63684,Hard Rolls,,3,3,1900,1952,0.25,0.25,8218
71653,catsup,,3,3,1900,1969,0.05,0.05,1788
18580,Codfish cake with poached egg,,3,3,1901,1941,0.25,0.5,4549
183536,Fresh Tomato Omelet,,3,3,1905,1961,0.25,0.9,271
71633,wheat cakes with syrup,,3,3,1900,1946,0.05,0.35,7065
183454,CINNAMON RAISIN BREAD TOAST,,3,3,1920,1946,0.25,0.25,4828
109644,Buckwheat Cakes with Sausage,,3,3,1905,1943,0.2,0.5,689
109661,Rice & Tomato Soup,,3,3,1886,1950,0.0,0.0,5947
109707,Planked Filet Mignon,,3,3,1907,1941,1.0,3.25,6570
63794,"Broiled Kingfish, lemon butter",,3,3,1899,1941,0.35,1.0,6983
63875,"Chicken, Sliced Sandwich",,3,3,1901,1950,0.0,0.0,67
17992,Green Peas Omelette,,3,3,1900,1951,0.2,0.75,2874
17793,Apple Sauce with Whipped Cream,,3,3,1906,1941,0.0,0.0,7354
384421,ASSORTED ICE CREAM,,3,3,1918,1961,0.4,0.4,6648
64020,Clear vermicelli soup,,3,3,1900,1943,0.3,0.3,2980
64092,"Beef Broth, Barley",,3,3,1901,1962,0.45,0.45,6710
182838,"Sanka Coffee, Pot for One",,3,3,1927,1946,0.25,0.35,6249
17132,Mashed Rutabaga,,3,3,1900,1943,0.05,0.05,3394
372138,Fresh Vegetables Salad,,3,3,1918,1948,0.75,1.25,4078
17047,French fried [potatoes],,3,3,1900,1963,0.0,0.0,6866
110347,pickled fish,,3,3,1900,1943,0.35,0.35,5906
17112,Anchovies Salad,,3,3,1900,1950,0.25,1.75,7684
16870,Boiled York Ham,,3,3,1900,1955,0.0,0.0,5757
64312,Beet roots,,3,3,1900,1969,0.0,0.0,5440
16736,Dewars Scotch,,3,3,1900,1961,0.15,1.1,1594
16668,"Eggs (2), fried",,3,3,1901,1955,0.0,0.0,8183
16308,Fagiolane,,3,3,1900,1963,0.05,0.05,2740
16306,Cicoria,,3,3,1900,1980,0.0,0.05,3114
16350,Fruchtschnitte,,3,3,1900,1965,0.0,0.0,6406
16345,Arroz blanco,,3,3,1900,1958,3.0,3.0,4392
110895,Marmite,,3,3,1891,1953,0.0,0.0,7974
16287,Pesce,,3,3,1900,1955,0.05,0.05,883
16111,Sopa de verduras,,3,3,1900,1958,0.0,0.0,3706
16006,Blackberry Meringue Pie,,3,3,1900,1958,0.0,0.0,4829
15802,Shoulder of Veal,,3,3,1901,1943,0.35,0.95,4361
64711,"Eggs, Any Style",,3,3,1901,1987,0.0,3.25,6953
111267,Filetto di Manzo,,3,3,1899,1975,0.0,0.0,1435
174732,Nut Bread,,3,3,1919,1965,0.1,2.0,3286
111312,Roast Turkey Dressing,,3,3,1906,1954,1.25,1.25,6719
473962,Hors d'oeuvre,,3,3,1906,1969,0.0,0.0,8147
15482,"Cold Tongue, potato salad",,3,3,1900,1948,0.35,0.75,8948
168737,Calf's Liver and Bacon or Onions,,3,3,1914,1964,0.2,2.5,2628
111925,Chinese Cake,,3,3,1904,1958,0.0,0.1,3929
168783,"Broiled Sea Bass, Butter Sauce",,3,3,1921,1964,0.45,2.6,536
112148,Salade Surprise,,3,3,1899,1959,,,5287
112163,"Macaroni, Tomato Sauce",,3,3,1905,1969,0.0,0.0,2695
70895,Stuffed Egg,,3,3,1906,1946,0.15,0.25,1630
14645,"Fruits, ",,3,3,1901,1966,,,7968
166271,Fresh Crab Louie,,3,3,1915,1971,2.6,3.35,4812
65291,Spring Chicken au Cresson,,3,3,1898,1955,0.0,0.0,4507
112370,Potage Conde,,3,3,1900,1953,0.5,0.5,5047
165164,Mainzer mit Butter,,3,3,1912,1965,0.0,0.0,3124
112552,"Broiled Swordfish, Maitre d'Hotel",,3,3,1897,1955,0.0,0.0,7932
382037,Club House Sandwich,,3,3,1916,1973,0.85,2.25,4218
161363,Kalte Speisen,,3,3,1910,1971,,,4933
160387,Ron Bacardi,,3,3,1928,1973,0.0,0.25,3084
160670,Stewed Blueberries,,3,3,1905,1941,0.15,0.15,5197
112914,"Lamb Chops, 2",,3,3,1905,1945,0.35,0.9,6158
65534,Apple cake with whipped cream,,3,3,1901,1969,0.0,0.0,5298
70699,Broiled whole live Lobster,,3,3,1900,1944,0.0,0.0,9351
113091,Jelly Macaroons,,3,3,1898,1944,0.1,0.1,6056
113142,Mashed Potatoes au gratin,,3,3,1900,1959,0.2,0.2,9562
159283,marshmallow,,3,3,1924,1965,0.5,0.5,3135
158761,POLENTA,,3,3,1910,2012,5.95,5.95,2218
13490,Parsnips au Gratin,,3,3,1900,1955,,,3269
113301,Italian soup,,3,3,1897,1959,0.15,0.25,3848
475438,petits pois,,3,3,1912,1964,0.0,0.75,973
13293,Jam Pancakes,,3,3,1900,1961,0.0,0.0,771
113634,Soft Clam Pan Roast,,3,3,1901,1955,0.35,1.6,2413
155620,La Cote,,3,3,1914,1988,0.0,1.25,1627
113681,Toast with Milk,,3,3,1900,1949,0.15,0.25,8068
113682,Toast with Cream,,3,3,1900,1949,0.2,0.35,7885
113791,Maringue Glace,,3,3,1907,1964,0.9,0.9,3964
12534,"Fresh Fish, Broiled",,3,3,1900,1941,0.6,0.6,8969
114099,Puree of Mongole,,3,3,1907,1944,,,3448
65913,Paprika-Schnitzel,,3,3,1900,1955,0.0,0.0,8884
380791,Creamed Carrots and Peas,,3,3,1916,1958,1.0,1.0,6562
114208,Mocca Cake,,3,3,1907,1971,0.2,0.2,549
114366,Ice Chocolate,,3,3,1900,1953,0.0,0.2,1707
380462,Mixed Ice cream,,3,3,1919,1958,0.0,1.0,9589
11880,"Roquefort,",,3,3,1900,1958,,,7445
114396,Omelet Spanish style,,3,3,1889,1963,0.4,0.4,3126
11756,"Omelettes, Mushrooms",,3,3,1900,1961,0.4,2.0,4929
11778,Einlauf Suppe,,3,3,1900,1959,0.45,0.7,4057
66148,Cervelat sausages,,3,3,1901,1965,0.5,0.5,919
151156,Anna Potato,,3,3,1927,1979,0.0,0.0,1185
151098,"Spinach, Plain or Creamed",,2,3,1918,1958,0.3,1.0,5579
114680,Raspberry ices,,3,3,1900,1959,0.3,1.0,7809
114678,Orange ices,,3,3,1900,1959,0.3,1.0,6531
114677,Lemon ices,,3,3,1900,1959,0.3,1.0,373
150699,Cherry Parfait,,3,3,1920,1953,0.4,0.85,4792
11236,BROILED OR FRIED FISH,,3,3,1901,1949,0.4,1.0,3928
11164,"Sirloin Steak, Broiled",,3,3,1900,1955,5.0,5.0,9154
114727,Salmone del Reno,,3,3,1906,1970,0.0,0.0,2916
11031,Figs and Dates,,3,3,1900,1953,0.0,0.0,4333
150603,Jellied Bouillon,,3,3,1927,1967,0.0,0.0,3226
10800,"Filet de Boeuf Pique, Renaissance",,3,3,1900,1958,0.0,0.0,3297
66444,Salade Belge,,3,3,1913,1955,,,4598
66423,Pfefferlinge,,3,3,1900,1958,0.0,0.5,3081
10306,Maison d'Or,,3,3,1896,1963,0.35,0.75,1603
115477,Schweppe's Soda,,3,3,1897,1955,0.0,0.0,7840
9514,Mineral,,3,3,1900,1962,0.0,0.0,7262
115552,Pies:,,3,3,1900,1958,0.2,0.2,3035
9384,Mousseline,,2,3,1901,1961,0.9,0.9,5765
9234,Marrons Confits,,3,3,1901,1966,0.0,0.0,9203
115674,Lobster a la Newburg en casserole ,,3,3,1905,1955,0.0,0.0,8980
115749,Cerises a l'eau de vie,,3,3,1900,1972,0.0,0.0,3602
116003,Lechuga,,3,3,1890,1958,0.0,0.0,1834
115945,Aigle,,3,3,1883,1988,0.0,0.0,1483
144005,John Dewar's White Label,,3,3,1914,1976,0.0,0.15,7003
487904,White Horse scotch,,3,3,1913,1943,0.15,0.7,8149
8506,Braten,,3,3,1900,1958,0.0,0.0,2178
116088,Green peas with lettuce,,3,3,1907,1958,0.0,0.0,3917
8449,Terrine de Pate de Foie gras,,3,3,1907,1951,0.5,1.0,552
143597,Pure Juice,,3,3,1859,1948,2.0,2.0,2811
70189,Roasted Almonds,,3,3,1889,2006,2.5,2.5,4173
143905,Souffles,,3,3,1918,1966,0.0,0.25,1151
67036,Tournedos Provencale,,3,3,1906,1964,0.0,0.0,279
143190,Tomato & Cucumber Salad,,3,3,1915,1974,0.0,0.0,3137
143097,"Dover Sole, Grilled",,3,3,1914,1955,0.0,0.0,2088
116394,"Imported sardines, per box",,3,3,1900,1941,0.5,2.0,1132
116597,Planters,,3,3,1905,1955,0.4,1.0,7186
7860,"Roast Beef, Mixed Salad",,3,3,1901,1964,0.45,0.45,7751
141678,Grilled Fillet Steak,,3,3,1910,1990,0.0,0.0,2373
7674,Apple Fritter,,3,3,1900,1959,0.0,0.0,9513
116707,Florida Orange Marmalade,,3,3,1901,1949,0.25,0.3,5691
7738,Kalbsschnitzel a la Holstein,,3,3,1901,1959,0.0,0.0,6957
7535,Juliene Potatoes,,3,3,1900,1941,0.0,0.0,7524
140183,Caneton Bigarade,,3,3,1926,1959,0.0,0.0,1735
140242,CONSOMME ITALIENNE,,3,3,1910,1959,,,527
139230,French Onion,,3,3,1921,1964,0.0,0.0,7425
67506,"Salmon, boiled",,3,3,1892,1945,0.0,0.0,8182
490149,Salade de céleri,,3,3,1898,1969,0.0,0.0,70
6942,Hennessy Three Star,,3,3,1906,1959,0.0,0.0,1285
377765,Cherrystone Clams ,,3,3,1914,1959,0.25,0.5,790
6432,Tarte au citron,,3,3,1906,1995,0.0,0.25,4999
6339,Bremen,,3,3,1901,1969,0.0,0.0,1344
491493,La Pêche Melba,,3,3,1928,1963,0.0,0.0,7536
137401,Thousand Island Salad,,3,3,1921,1981,10.0,10.0,3048
137120,Salad Hollandaise,,3,3,1910,1965,0.0,0.0,275
374436,Green Salad,,3,3,1920,2005,5.0,5.0,8846
491788,Pommes de terre soufflées,,3,3,1913,1969,0.35,1.1,7999
491790,Salade de Légumes,,3,3,1906,1969,0.0,1.0,2604
136853,Sauce bernaise,,3,3,1918,1954,0.0,0.65,5354
67854,Boston Cream Cake,,3,3,1891,1944,0.05,0.15,7377
117874,Heringsfilet in Weinsauce,,3,3,1907,1969,0.0,0.0,5316
117858,Salade d'Asperges,,3,3,1901,1969,0.0,0.0,4847
5452,Roastbeef mit Remoulade,,3,3,1900,1958,0.0,0.0,1372
118004,American Sandwich,,3,3,1907,1944,0.05,0.25,4788
5363,cafe brule,,3,3,1907,1966,,,8337
493090,Brie ,,3,3,1900,1941,0.2,0.25,8419
67982,Lyonnaise omelet,,3,3,1906,1967,0.4,0.5,8832
134940,Bratwurst mit Kartoffelsalat,,3,3,1901,1974,0.0,0.0,3825
4832,Praline,,3,3,1897,1961,0.0,0.0,1597
493626,L'Entrecôte Minute,,3,3,1928,1969,0.0,0.0,1265
68203,Home-Made Cookies,,3,3,1889,1950,0.05,0.35,5973
69736,Oatmeal & Milk,,3,3,1906,1989,1.5,1.5,4030
118492,Papas Asadas,,3,3,1893,1958,0.0,0.0,4130
118476,Fresh stewed fruits,,3,3,1905,1945,0.75,0.75,4063
493951,Glace à l'ananas,,3,3,1880,1959,,,6176
4489,Carstair's Rye Whiskey,,3,3,1900,1944,0.1,0.3,8560
